snapped_at,price,market_cap,total_volume
2019-10-07 00:00:00 UTC,0.24348471593880153,676877533.2851678,5586430.715970827
2019-10-08 00:00:00 UTC,0.25731871951535157,715387057.5742656,8346069.941117472
2019-10-09 00:00:00 UTC,0.2508591692993494,697270657.9054444,9546710.246596163
2019-10-10 00:00:00 UTC,0.25446406458338194,707347130.655052,9481109.708531037
2019-10-11 00:00:00 UTC,0.25105660660075163,697819440.8637404,6992925.617343727
2019-10-12 00:00:00 UTC,0.2436398228401862,677204265.7967262,5086762.783231275
2019-10-13 00:00:00 UTC,0.24348970857791025,677200932.7312715,5238966.746361446
2019-10-14 00:00:00 UTC,0.2523487877071463,701768564.243531,6468320.2061622385
2019-10-15 00:00:00 UTC,0.25723088291765106,714700444.1003461,6928726.0002826415
2019-10-16 00:00:00 UTC,0.25335810639932665,704216529.2508377,5447960.184502635
2019-10-17 00:00:00 UTC,0.24552904383525612,682094995.8987395,4863477.656784895
2019-10-18 00:00:00 UTC,0.24900942651754193,691672501.5696936,3725498.6820816593
2019-10-19 00:00:00 UTC,0.2430710834396484,675561880.6487573,4771445.719148058
2019-10-20 00:00:00 UTC,0.2398529781623794,666686925.6068536,2715978.4267045246
2019-10-21 00:00:00 UTC,0.24238320970833324,673487893.5472194,2874259.4321673033
2019-10-22 00:00:00 UTC,0.24158475084188735,671852133.1454294,5476805.0492424
2019-10-23 00:00:00 UTC,0.2423377862065307,673585215.5435438,7012378.506403338
2019-10-24 00:00:00 UTC,0.22738716805779527,631922072.8149469,8525104.440086355
2019-10-25 00:00:00 UTC,0.2290965238372419,636925181.7282156,4379632.956623906
2019-10-26 00:00:00 UTC,0.24505002941412268,681071707.074176,9287978.803258589
2019-10-27 00:00:00 UTC,0.24192233021861503,672430443.043763,13960937.96948836
2019-10-28 00:00:00 UTC,0.2457794259375929,683151357.400163,12488154.940176617
2019-10-29 00:00:00 UTC,0.2560356530875783,715885177.0789047,22224269.394623604
2019-10-30 00:00:00 UTC,0.25202960003929975,700503247.8747554,11371814.126368623
2019-10-31 00:00:00 UTC,0.2529277848237325,703020437.3999258,10703801.420253059
2019-11-01 00:00:00 UTC,0.24358835617273739,677409320.632984,8254003.249558417
2019-11-02 00:00:00 UTC,0.24509434378464073,681048194.4339101,5390031.837020968
2019-11-03 00:00:00 UTC,0.24441767455897337,679394974.4379094,3856850.61150399
2019-11-04 00:00:00 UTC,0.2412130869691128,670429000.3518101,4240249.1101589985
2019-11-05 00:00:00 UTC,0.24588842187113719,682980433.7601955,4716035.1371922
2019-11-06 00:00:00 UTC,0.2493124963595987,692971633.6310811,4381405.406630195
2019-11-07 00:00:00 UTC,0.2537667368176671,703308909.6045684,6316574.183195639
2019-11-08 00:00:00 UTC,0.24515022672732392,681402479.141006,6917621.455002425
2019-11-09 00:00:00 UTC,0.23964683208305038,666572484.2024072,7642614.556725277
2019-11-10 00:00:00 UTC,0.2418515591658164,672183867.2136905,4492767.072378434
2019-11-11 00:00:00 UTC,0.24234992683597614,673618960.7907453,7641306.242918784
2019-11-12 00:00:00 UTC,0.23390491243192507,650150835.3908947,6779835.119211469
2019-11-13 00:00:00 UTC,0.2367859079163434,658110956.8647859,6213604.045805692
2019-11-14 00:00:00 UTC,0.2339910176181027,650871874.1802374,5198895.785711144
2019-11-15 00:00:00 UTC,0.23908193591382917,664312935.6474774,11665066.685066907
2019-11-16 00:00:00 UTC,0.2337353092420227,649461786.3821768,9336578.150353057
2019-11-17 00:00:00 UTC,0.23193650634535187,644665386.7708318,7879840.528864229
2019-11-18 00:00:00 UTC,0.23258808168369122,646638691.0870383,7660369.172823408
2019-11-19 00:00:00 UTC,0.2258637276823635,627766441.4213735,8426290.35820536
2019-11-20 00:00:00 UTC,0.22177259730026933,616487436.6476774,7435685.552372875
2019-11-21 00:00:00 UTC,0.21717502832948432,603428530.2311968,5641773.484275402
2019-11-22 00:00:00 UTC,0.20542547158303265,570762913.3541559,8556720.166953575
2019-11-23 00:00:00 UTC,0.1899838053916217,529651799.22006935,15109467.79239299
2019-11-24 00:00:00 UTC,0.19540149036482668,543621562.9162947,7233799.590183214
2019-11-25 00:00:00 UTC,0.18314641957891148,511147753.14390886,6742853.708385981
2019-11-26 00:00:00 UTC,0.19006091123135516,528329922.72684216,8712771.777785478
2019-11-27 00:00:00 UTC,0.19177711062475655,533249526.782847,5587044.412888405
2019-11-28 00:00:00 UTC,0.19309751987011942,536205901.03679514,8592884.163031314
2019-11-29 00:00:00 UTC,0.1958566385590795,544503278.9783338,5328072.150298906
2019-11-30 00:00:00 UTC,0.19874631570787982,551431377.2294688,5712718.522875026
2019-12-01 00:00:00 UTC,0.1904995339547292,529498343.7207054,5613171.816351458
2019-12-02 00:00:00 UTC,0.18669018279334865,519017113.31786096,4884311.907338955
2019-12-03 00:00:00 UTC,0.18773318769031705,521806647.20224065,4996427.092705478
2019-12-04 00:00:00 UTC,0.18350945109799804,510358265.2363209,6509941.9193882
2019-12-05 00:00:00 UTC,0.17787324209061514,494454224.9609588,6497081.379437662
2019-12-06 00:00:00 UTC,0.18339402183939768,509698341.975811,6243073.668052368
2019-12-07 00:00:00 UTC,0.18511055100932913,514575692.4064133,5612275.58083717
2019-12-08 00:00:00 UTC,0.1847800055149176,513211884.11123055,4114617.9144425625
2019-12-09 00:00:00 UTC,0.18639593940351562,518315679.8314143,3650151.9185841996
2019-12-10 00:00:00 UTC,0.18286849153121504,507981413.7227625,5930585.889165181
2019-12-11 00:00:00 UTC,0.17822590024455728,495384286.9941883,7232468.628687873
2019-12-12 00:00:00 UTC,0.1778309091620433,494288786.91353,4007055.016372813
2019-12-13 00:00:00 UTC,0.1730084040953184,481614409.2328162,4101599.6324498346
2019-12-14 00:00:00 UTC,0.17423064023474144,484285202.07113755,4941866.334309335
2019-12-15 00:00:00 UTC,0.1701797923903423,472866156.0574087,3589510.957213399
2019-12-16 00:00:00 UTC,0.16831433312537572,467818370.96126974,4225473.871227214
2019-12-17 00:00:00 UTC,0.1562109287005221,436069033.49167734,6709089.600074173
2019-12-18 00:00:00 UTC,0.14184596414070758,391067826.8425065,12692354.701702978
2019-12-19 00:00:00 UTC,0.14229664124955582,394859038.7487044,24167592.038739987
2019-12-20 00:00:00 UTC,0.14637113999836598,406842511.68839175,9486026.770077137
2019-12-21 00:00:00 UTC,0.14812815258049,411726685.9034608,6259955.35703149
2019-12-22 00:00:00 UTC,0.14635525035028718,406800444.59180903,7965143.2990954
2019-12-23 00:00:00 UTC,0.14999668639498576,416836149.38004977,5318018.49077722
2019-12-24 00:00:00 UTC,0.14592463674415473,405429491.7355983,3950966.688747572
2019-12-25 00:00:00 UTC,0.14012779711012863,389220850.73780364,3783794.5708402116
2019-12-26 00:00:00 UTC,0.14052175722612312,390579344.1813004,2921848.2450185306
2019-12-27 00:00:00 UTC,0.14244727243085392,395813039.4360721,4120631.567971461
2019-12-28 00:00:00 UTC,0.14494916646567882,402271828.8099488,4224001.34409602
2019-12-29 00:00:00 UTC,0.14627587887589158,407172709.8273409,3940492.1050661746
2019-12-30 00:00:00 UTC,0.1502680257325711,417799092.15466106,4530857.443490211
2019-12-31 00:00:00 UTC,0.14272911857034176,396734578.22445667,5224524.245346371
2020-01-01 00:00:00 UTC,0.14265510561543288,396284733.0011152,3885871.8827039325
2020-01-02 00:00:00 UTC,0.14364610476692927,399233318.207787,3556154.970368709
2020-01-03 00:00:00 UTC,0.14150788730371613,393366435.41354847,3369863.072298301
2020-01-04 00:00:00 UTC,0.14879682846612943,413996368.8437095,4473949.587450106
2020-01-05 00:00:00 UTC,0.15520824668068597,431320681.41286397,4751740.72336165
2020-01-06 00:00:00 UTC,0.153894965828139,427396195.37875265,5052087.694511411
2020-01-07 00:00:00 UTC,0.16277775523397942,453438709.72180665,8137504.797402977
2020-01-08 00:00:00 UTC,0.16663430310363725,464465540.3666181,9848651.425866196
2020-01-09 00:00:00 UTC,0.16214647367639676,451172286.91795367,7486994.115741494
2020-01-10 00:00:00 UTC,0.15926444262347497,442688310.42169315,4867078.3315764
2020-01-11 00:00:00 UTC,0.17086621968151944,471271644.65484226,6551142.97015631
2020-01-12 00:00:00 UTC,0.171856203921859,477432995.94183034,7196527.287722293
2020-01-13 00:00:00 UTC,0.17152587015693802,475650888.4694004,3745906.7412526924
2020-01-14 00:00:00 UTC,0.1689013376106661,469452483.7647502,3371236.6983918645
2020-01-15 00:00:00 UTC,0.1886584734461088,524379046.9356981,12563407.142576603
2020-01-16 00:00:00 UTC,0.2078902061035554,574711046.2516037,15286326.325391356
2020-01-17 00:00:00 UTC,0.20408805523449286,567166146.60765,10788964.889790663
2020-01-18 00:00:00 UTC,0.21475026583475165,598117446.2355244,20543158.499075808
2020-01-19 00:00:00 UTC,0.22176629854229246,621258636.5456754,17090910.204175826
2020-01-20 00:00:00 UTC,0.2221411110041835,618123426.9691125,15975145.719824687
2020-01-21 00:00:00 UTC,0.22660489865937625,632065993.0427096,11279959.694894273
2020-01-22 00:00:00 UTC,0.2253162483475164,626188415.3375806,10008521.940455798
2020-01-23 00:00:00 UTC,0.22456027333036785,624611678.1825161,7984129.438641533
2020-01-24 00:00:00 UTC,0.21340270403795883,590058546.9576598,9919895.430486891
2020-01-25 00:00:00 UTC,0.2142417979675203,594480622.2991449,7244654.163246166
2020-01-26 00:00:00 UTC,0.21166934969150053,588508202.202303,6126562.704944364
2020-01-27 00:00:00 UTC,0.22170236499219384,615304282.9280254,6801700.248136846
2020-01-28 00:00:00 UTC,0.227257420310363,631531639.1033299,8188377.313641362
2020-01-29 00:00:00 UTC,0.2588930790112347,721673151.9319372,18993782.251480404
2020-01-30 00:00:00 UTC,0.27463937038406766,762933092.9095054,26300295.62997615
2020-01-31 00:00:00 UTC,0.26545229296991024,735477321.2715983,23517198.187507503
2020-02-01 00:00:00 UTC,0.26413077417518205,736210282.2086877,11930713.139327867
2020-02-02 00:00:00 UTC,0.2738164049074129,759840702.3813019,9994926.260975378
2020-02-03 00:00:00 UTC,0.2784500114874972,773994704.8446584,15963876.225536617
2020-02-04 00:00:00 UTC,0.3006193874306276,835473518.2314696,49951986.87117653
2020-02-05 00:00:00 UTC,0.3006015670007158,835791620.4119688,31767330.836695153
2020-02-06 00:00:00 UTC,0.2952940871097562,819735366.2979745,28663550.5230426
2020-02-07 00:00:00 UTC,0.3007126413487845,836087542.6225075,23172105.32608072
2020-02-08 00:00:00 UTC,0.2933445322792111,815161868.7539475,14921465.757246492
2020-02-09 00:00:00 UTC,0.27976645951645174,777060105.3173358,17553767.15319171
2020-02-10 00:00:00 UTC,0.29125738174961463,807701907.5311204,14991522.97910338
2020-02-11 00:00:00 UTC,0.2904491315385741,807312156.8631926,21163088.262701157
2020-02-12 00:00:00 UTC,0.3033261731816274,843252909.8505871,38793545.92150917
2020-02-13 00:00:00 UTC,0.3075404677891824,858831229.3770727,38750789.50342072
2020-02-14 00:00:00 UTC,0.2968671863335365,825151334.5255265,31946145.261116106
2020-02-15 00:00:00 UTC,0.2987468831640422,829761586.4748269,25009810.815009147
2020-02-16 00:00:00 UTC,0.26505890972176194,736573290.7579725,22995950.826306224
2020-02-17 00:00:00 UTC,0.256637557852966,718836859.4791205,21670108.90903464
2020-02-18 00:00:00 UTC,0.26195538132479,724503361.3855047,21849496.271011345
2020-02-19 00:00:00 UTC,0.2712808016827118,753523220.0146353,17541272.2694626
2020-02-20 00:00:00 UTC,0.24480339694717712,688590075.0410643,15963055.884986978
2020-02-21 00:00:00 UTC,0.2456619078361708,681385788.0933337,14586421.250453142
2020-02-22 00:00:00 UTC,0.2462326155258728,685217453.392702,10258890.826996734
2020-02-23 00:00:00 UTC,0.24932960120234132,693043889.0497701,8035632.799227342
2020-02-24 00:00:00 UTC,0.25669754945873663,713712303.1261964,8309598.067293899
2020-02-25 00:00:00 UTC,0.24137280033879788,666955144.6512809,9440699.614539074
2020-02-26 00:00:00 UTC,0.2287408381469562,636815969.4721687,9919420.814594673
2020-02-27 00:00:00 UTC,0.2003867887701253,556474732.3945769,16225976.35021553
2020-02-28 00:00:00 UTC,0.19514016445414828,543040424.6920072,14574334.178526962
2020-02-29 00:00:00 UTC,0.19664381986627089,548928750.1574484,8412692.235673608
2020-03-01 00:00:00 UTC,0.1938843125305745,541574142.0888704,5550866.363231748
2020-03-02 00:00:00 UTC,0.19148334452626978,531620454.0408291,5361950.049574709
2020-03-03 00:00:00 UTC,0.20127554085666274,558315595.2392653,5773662.542432578
2020-03-04 00:00:00 UTC,0.2002146473668183,557794398.3713722,6734582.924836069
2020-03-05 00:00:00 UTC,0.19978512922832115,555578597.3989972,5274926.037981576
2020-03-06 00:00:00 UTC,0.20407838409888254,566952242.6998748,9093453.167566415
2020-03-07 00:00:00 UTC,0.20617663916321152,573442178.8648555,6709488.179336524
2020-03-08 00:00:00 UTC,0.1987830921328727,551560749.3032606,7530325.706021057
2020-03-09 00:00:00 UTC,0.1682530603157666,466560401.6568559,10532750.224572707
2020-03-10 00:00:00 UTC,0.1675232755574657,465633850.9326347,12669560.01928573
2020-03-11 00:00:00 UTC,0.1745550599585497,489139266.6913274,12046316.62368938
2020-03-12 00:00:00 UTC,0.17339421057696042,481517194.9843404,11600349.119881965
2020-03-13 00:00:00 UTC,0.09961452275624452,275312960.64292943,18579793.028742235
2020-03-14 00:00:00 UTC,0.11718077924300856,321827207.9365154,23675597.441065915
2020-03-15 00:00:00 UTC,0.11104182666213562,307121728.1742112,10430404.407563396
2020-03-16 00:00:00 UTC,0.10927209750222779,306135647.3813402,7723654.384428617
2020-03-17 00:00:00 UTC,0.09835463648804803,274328521.25724757,14776851.008574083
2020-03-18 00:00:00 UTC,0.1105371619905937,310982151.40788513,13222103.514685554
2020-03-19 00:00:00 UTC,0.11499232212835488,319044237.4415503,12261297.038749054
2020-03-20 00:00:00 UTC,0.1408181629908134,391346992.9419455,17055912.664107744
2020-03-21 00:00:00 UTC,0.1314580878817629,365128718.9327418,17484375.585632756
2020-03-22 00:00:00 UTC,0.12835698394477163,357189778.61217326,13150439.85860627
2020-03-23 00:00:00 UTC,0.1181432958879863,329500171.23925996,10570634.08739346
2020-03-24 00:00:00 UTC,0.1335489822378026,369468169.1067344,13230061.394272344
2020-03-25 00:00:00 UTC,0.13392984479277276,371404536.5033031,12014568.557404993
2020-03-26 00:00:00 UTC,0.12985272264175765,361089895.26734143,3905354.1164365634
2020-03-27 00:00:00 UTC,0.13188131572884396,366334842.7751467,3353886.5667886855
2020-03-28 00:00:00 UTC,0.1223723982794719,341691035.9316213,7842639.414557203
2020-03-29 00:00:00 UTC,0.12502197191850842,347368422.3130021,8702611.897215733
2020-03-30 00:00:00 UTC,0.11841391884117682,329880433.7863478,7478652.290750301
2020-03-31 00:00:00 UTC,0.12853024467271823,357964995.4784087,9087661.464349885
2020-04-01 00:00:00 UTC,0.130379106313927,363362033.8821575,8191500.218125635
2020-04-02 00:00:00 UTC,0.13437425115650936,371387448.19344765,8453859.055766303
2020-04-03 00:00:00 UTC,0.1362672903901057,378578064.0971346,9894932.34927309
2020-04-04 00:00:00 UTC,0.1378387813705979,382614502.71695954,9963925.020857217
2020-04-05 00:00:00 UTC,0.1384670779131677,385272846.767078,7541821.301262485
2020-04-06 00:00:00 UTC,0.1377246608131863,382809865.4844093,7222087.051814041
2020-04-07 00:00:00 UTC,0.1535930607073601,426916563.53742695,13417669.962036917
2020-04-08 00:00:00 UTC,0.15054539901059646,418445495.5580869,11855361.942677557
2020-04-09 00:00:00 UTC,0.15943257214031117,443192848.0480588,10068468.131208623
2020-04-10 00:00:00 UTC,0.15883658569990258,441185368.9579052,8929370.701648783
2020-04-11 00:00:00 UTC,0.14730570352611883,409458686.1980812,10218749.753218617
2020-04-12 00:00:00 UTC,0.147241739319316,409266599.1356341,7751914.849748053
2020-04-13 00:00:00 UTC,0.147947459952407,413609638.59085137,7821044.372860354
2020-04-14 00:00:00 UTC,0.1467580571920728,407991733.92374784,8617642.88774451
2020-04-15 00:00:00 UTC,0.1448782681764294,404528944.9928496,7852839.701211702
2020-04-16 00:00:00 UTC,0.13614753897542967,378417192.9996557,8624417.429604072
2020-04-17 00:00:00 UTC,0.14556530875744192,405702611.8191147,10563576.195586367
2020-04-18 00:00:00 UTC,0.14409733525535437,400281828.2333991,8167581.705144792
2020-04-19 00:00:00 UTC,0.15019621912998474,417410305.3400234,10580004.102197878
2020-04-20 00:00:00 UTC,0.14440573924923011,400929232.64428264,11558677.50797826
2020-04-21 00:00:00 UTC,0.1420577854256488,392418098.47022927,24809533.481664408
2020-04-22 00:00:00 UTC,0.1398917323670444,388554199.2711496,15093680.47837453
2020-04-23 00:00:00 UTC,0.14466354812838508,402096712.9092562,10158256.857348952
2020-04-24 00:00:00 UTC,0.14613953444279826,405622093.2469192,11849826.70936181
2020-04-25 00:00:00 UTC,0.15478825498736998,430080584.34790564,13516747.933288265
2020-04-26 00:00:00 UTC,0.15670013026314217,436067837.6895771,11916047.436685251
2020-04-27 00:00:00 UTC,0.16292298813478603,452552577.87528294,11534587.342452638
2020-04-28 00:00:00 UTC,0.1607766744427555,446971145.5437327,10535462.47644182
