snapped_at,price,market_cap,total_volume
2018-11-27 00:00:00 UTC,0.8561448902477997,114418204.42635982,2224640.140772485
2018-11-28 00:00:00 UTC,0.872373164438434,116358240.04097387,1960030.0870547877
2018-11-29 00:00:00 UTC,0.9533408398691863,126139515.99437566,3031649.11176448
2018-11-30 00:00:00 UTC,0.9672656272364565,128846431.23886915,2444623.539868705
2018-12-01 00:00:00 UTC,0.8896961954673046,118493542.5958773,2318165.785438276
2018-12-02 00:00:00 UTC,0.9473402066243457,126382193.7978023,1647287.2980668608
2018-12-03 00:00:00 UTC,0.9197960904409439,122458188.7913113,1141288.7684759693
2018-12-04 00:00:00 UTC,0.8578537422163353,114847790.18681441,1579796.5652094802
2018-12-05 00:00:00 UTC,0.8601431108879285,114478780.9245325,1491342.6831591437
2018-12-06 00:00:00 UTC,0.8125507586467104,108278361.36711466,1813043.1695464163
2018-12-07 00:00:00 UTC,0.7361592534099142,97843972.06903005,1945800.4592123427
2018-12-08 00:00:00 UTC,0.7410472466277495,98578221.95847109,1975269.016837424
2018-12-09 00:00:00 UTC,0.7443674751620185,99497492.67017697,1093228.7331993084
2018-12-10 00:00:00 UTC,0.7639634754434201,101905123.21811083,1196526.746465826
2018-12-11 00:00:00 UTC,0.7313491031948586,96972505.03455465,981517.4674531323
2018-12-12 00:00:00 UTC,0.716813427137839,96044797.04676713,955825.8937259889
2018-12-13 00:00:00 UTC,0.7330197464561656,97653544.32063846,735097.3872109278
2018-12-14 00:00:00 UTC,0.7001767501352735,93261307.3805864,607116.3175157966
2018-12-15 00:00:00 UTC,0.688240444787989,91956918.14123535,677678.8692606782
2018-12-16 00:00:00 UTC,0.6649636106199883,88613896.71920647,1197580.6746901912
2018-12-17 00:00:00 UTC,0.6715881467375344,89697639.46145208,753083.043008761
2018-12-18 00:00:00 UTC,0.7474886324226412,99682974.16479796,1594291.0393838086
2018-12-19 00:00:00 UTC,0.8000655438419777,106607365.60486355,1786093.5979147973
2018-12-20 00:00:00 UTC,0.8137597743801185,108520727.46769477,4420918.161735789
2018-12-21 00:00:00 UTC,0.8966716737607128,118869773.62762684,3459320.0567411953
2018-12-22 00:00:00 UTC,0.8690578103105877,116116696.94660464,2889783.76913726
2018-12-23 00:00:00 UTC,0.9133329082614284,121623145.52422169,2513677.684031401
2018-12-24 00:00:00 UTC,0.9174921467446834,122174731.61704887,2707748.8228423125
2018-12-25 00:00:00 UTC,0.9323066610014918,124344925.64960109,3372459.1107871816
2018-12-26 00:00:00 UTC,0.8431098657052181,112266435.04034299,1714518.272667748
2018-12-27 00:00:00 UTC,0.8510376262831045,113399308.42788273,1069006.6215591955
2018-12-28 00:00:00 UTC,0.7648501509088151,102068103.26206104,1342396.0689594015
2018-12-29 00:00:00 UTC,0.856497200533692,114126787.36090155,1523578.5032626363
2018-12-30 00:00:00 UTC,0.816699940570088,108823870.52406585,1518414.2196597233
2018-12-31 00:00:00 UTC,0.8219653060470784,109525471.47009985,990010.3047658899
2019-01-01 00:00:00 UTC,0.7677584807368513,102678405.19540371,1209714.9207514063
2019-01-02 00:00:00 UTC,0.8085367617564752,108078454.07178155,965282.202719768
2019-01-03 00:00:00 UTC,0.8410401438816791,112067160.9935877,1036416.6314316313
2019-01-04 00:00:00 UTC,0.7994681585097482,106512967.15833023,839870.9049196959
