"COUNTRY","ISO COUNTRY CODE (ISO 3166)","MIC","OPERATING MIC","O/S","NAME-INSTITUTION DESCRIPTION","ACRONYM","CITY","WEBSITE","STATUS DATE","STATUS","CREATION DATE","COMMENTS"
"UNITED KINGDOM","GB","CXOT","IFEU","S","CREDITEX BROKERAGE LLP - OTF","","LONDON","WWW.THEICE.COM/SERVICE/CREDITEX","APRIL 2017","ACTIVE","MARCH 2017","ELECTRONIC MARKET FOR FIXED INCOME PRODUCTS."
"ANGOLA","AO","XBDV","XBDV","O","BOLSA DE DIVIDA E VALORES DE ANGOLA (BODIVA) - ANGOLA SECURITIES EXCHANGE","BODIVA","LUANDA","WWW.BODIVA.AO","APRIL 2017","ACTIVE","APRIL 2017","REGULATED MARKETS FOR SECURITIES TRADING."
"SWEDEN","SE","DKED","XSTO","S","NASDAQ STOCKHOLM AB - DANISH EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","DKFI","XSTO","S","NASDAQ STOCKHOLM AB - DANISH FI DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","NOED","XSTO","S","NASDAQ STOCKHOLM AB - NORWEGIAN EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","SEED","XSTO","S","NASDAQ STOCKHOLM AB - SWEDISH EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","PNED","XSTO","S","NASDAQ STOCKHOLM AB - PAN-NORDIC EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","USWB","XSTO","S","NASDAQ STOCKHOLM AB - USD WB EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","NOFI","XSTO","S","NASDAQ STOCKHOLM AB - NORWEGIAN FI DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","FIED","XSTO","S","NASDAQ STOCKHOLM AB - FINNISH EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","EBON","XSTO","S","NASDAQ STOCKHOLM AB - EUR FI DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"SWEDEN","SE","EUWB","XSTO","S","NASDAQ STOCKHOLM AB - EUR WB EQ DERIVATIVES","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","APRIL 2017","ACTIVE","APRIL 2017",""
"UNITED ARAB EMIRATES","AE","DIFX","DIFX","O","NASDAQ DUBAI","NDXB","DUBAI","WWW.NASDAQDUBAI.COM","FEBRUARY 2017","ACTIVE","DECEMBER 2008","ON TUESDAY 18TH NOVEMBER, 2008, THE DUBAI INTERNATIONAL FINANCIAL MARKET WAS REBRANDED AS NASDAQ DUBAI."
"UNITED KINGDOM","GB","TREA","TREU","S","TRADEWEB EUROPE LIMITED - APA","","LONDON","WWW.TRADEWEB.COM","APRIL 2017","ACTIVE","APRIL 2017","APPROVED PUBLICATION ARRANGEMENT SEGMENT"
"UNITED KINGDOM","GB","TREO","TREU","S","TRADEWEB EUROPE LIMITED - OTF","","LONDON","WWW.TRADEWEB.COM","APRIL 2017","ACTIVE","APRIL 2017","ORGANISED TRADING FACILITY"
"UNITED KINGDOM","GB","AUTB","AUTX","S","AUTILLA - BASE METALS","","LONDON","WWW.AUTILLA.COM","MARCH 2017","ACTIVE","MARCH 2017",""
"UNITED KINGDOM","GB","AUTX","AUTX","O","AUTILLA","","LONDON","WWW.AUTILLA.COM","MARCH 2017","ACTIVE","FEBRUARY 2017","ELECTRONIC PLATFORM FOR COMMODITIES AND FX."
"UNITED KINGDOM","GB","AUTP","AUTX","S","AUTILLA - PRECIOUS METALS","","LONDON","WWW.AUTILLA.COM","MARCH 2017","ACTIVE","MARCH 2017",""
"UNITED KINGDOM","GB","CXRT","IFEU","S","CREDITEX BROKERAGE LLP - MTF","","LONDON","WWW.CREDITEX.COM","MARCH 2017","ACTIVE","SEPTEMBER 2007","ELECTRONIC MARKET FOR CREDIT PRODUCTS. CXRT HAS BEEN DEACTIVATED FROM MAY 2014 TO 26 JANUARY 2015(IMPLEMENTATION DATE)."
"UNITED STATES OF AMERICA","US","ACKF","KNIG","S","KCG ACKNOWLEDGE FI","ACKFI","NEW YORK","WWW.KCG.COM","MARCH 2017","ACTIVE","MARCH 2017","BI-LATERAL FIXED INCOME LIQUIDITY."
"UNITED KINGDOM","GB","NEXS","NEXS","O","NEX SEF","NSL","LONDON","WWW.NEX.COM","MARCH 2017","ACTIVE","NOVEMBER 2016","SWAP EXECUTION FACILITY"
"UNITED STATES OF AMERICA","US","VIRT","VIRT","O","VIRTU FINANCIAL BD","VEQ","NEW YORK","WWW.VIRTU.COM","MARCH 2017","ACTIVE","MARCH 2017","CHX REGISTERED BROKER-DEALER."
"UNITED KINGDOM","GB","BALT","BALT","O","THE BALTIC EXCHANGE","","LONDON","WWW.BALTICEXCHANGE.COM","NOVEMBER 2008","ACTIVE","NOVEMBER 2008",""
"UNITED KINGDOM","GB","BLTX","BALT","S","BALTEX - FREIGHT DERIVATIVES MARKET","","LONDON","WWW.BALTICEXCHANGE.COM","JULY 2013","ACTIVE","JULY 2013","MTF FOR ELECTRONIC TRADING OF FREIGHT DERIVATIVES"
"AUSTRALIA","AU","CGMA","CGMA","O","CITI MATCH AUSTRALIA","","SYDNEY","HTTP://ICG.CITI.COM/ICG/GLOBAL_MARKETS/PRODUCT_SOLUTIONS/GLOBAL_EQUITIES/CITI_MATCH.JSP","JULY 2012","ACTIVE","JULY 2012",""
"HONG KONG","HK","CGMH","CGMH","O","CITI MATCH - HK","","HONG KONG","WWW.CITIGROUP.COM","OCTOBER 2017","ACTIVE","MARCH 2012",""
"UNITED STATES OF AMERICA","US","CGMI","CGMI","O","CITIGROUP GLOBAL MARKETS","","NEW YORK","WWW.CITIGROUP.COM","MARCH 2012","ACTIVE","MARCH 2012",""
"UNITED STATES OF AMERICA","US","LQFI","CGMI","S","CITI LIQUIFI","LQFI","NEW YORK","WWW.CITIVELOCITY.COM","SEPTEMBER 2014","ACTIVE","SEPTEMBER 2014","LIQUIFI IS AN ATS UNDER THE OPERATING MIC CGMI"
"MEXICO","MX","CGMX","CGMX","O","CITI MEXICO RPI (RETAIL PRICE IMPROVEMENT)","","MEXICO","WWW.CITIGROUP.COM","DECEMBER 2014","ACTIVE","APRIL 2012",""
"JAPAN","JP","CITX","CITX","O","CITI MATCH - JP","CM","TOKYO","WWW.CITIGROUP.JP","JULY 2022","MODIFIED","JULY 2009","CITI DARKPOOL (JAPAN)."
"JAPAN","JP","CITD","CITX","S","CITI DARK","","TOKYO","WWW.CITIVELOCITY.COM","MARCH 2013","ACTIVE","MAY 2011","DARK POOL."
"UNITED KINGDOM","GB","GRIO","GRIF","S","GRIFFIN MARKETS LIMITED - OTF","GRIFFIN MARKETS LIMITED","LONDON","WWW.GRIFFINMARKETS.COM","FEBRUARY 2017","ACTIVE","FEBRUARY 2017","GRIFFIN ORGANISED TRADING FACILITY."
"UNITED STATES OF AMERICA","US","LQED","LQED","O","LIQUIDITYEDGE","","NEW YORK","WWW.LIQUIDITYEDGE.TRADE","JULY 2015","ACTIVE","JULY 2015","ELECTRONIC TRADING PLATFORM FOR U.S. TREASURY SECURITIES."
"UNITED STATES OF AMERICA","US","MTXA","MTXX","S","MARKETAXESS CANADA COMPANY","","NEW YORK","WWW.MARKETAXESS.COM","JANUARY 2016","ACTIVE","JANUARY 2016","ELECTRONIC TRADING PLATFORM"
"POLAND","PL","PTPG","PTPG","O","POLISH TRADING POINT","PTP","WARSAW","WWW.POLISHTRADINGPOINT.COM","MARCH 2016","ACTIVE","MARCH 2016","ELECTRONIC TRADING PLATFORM FOR OTC ENERGY PRODUCTS"
"URUGUAY","UY","UFEX","UFEX","O","UFEX","UFEX","MONTEVIDEO","WWW.UFEX.COM.UY","MARCH 2016","ACTIVE","MARCH 2016","URUGUAY FUTURES EXCHANGE"
"UNITED STATES OF AMERICA","US","TSAD","TSAD","O","TRADITION SECURITIES AND DERIVATIVES INC.","","NEW YORK","WWW.TRADITION.COM","FEBRUARY 2017","ACTIVE","FEBRUARY 2017",""
"PAKISTAN","PK","XKAR","XKAR","O","THE PAKISTAN STOCK EXCHANGE LIMITED","PSX","KARACHI","WWW.PSX.COM.PK","APRIL 2016","ACTIVE","JUNE 2005","MERGER OF THE THREE STOCK EXCHANGES IN PAKISTAN. PSX SUCCESSFULLY STARTED TO OPERATE FROM JANUARY 11, 2016, ONWARDS."
"LIECHTENSTEIN","LI","XLGT","XLGT","O","LGT BANK AG - SYSTEMATIC INTERNALISER","BILV","VADUZ","WW.LGT.COM","FEBRUARY 2017","ACTIVE","FEBRUARY 2017","SYSTEMATIC INTERNALISER"
"GERMANY","DE","XSTF","XSTU","S","BOERSE STUTTGART - TECHNICAL PLATFORM 2","","STUTTGART","WWW.BOERSE-STUTTGART.DE","FEBRUARY 2017","ACTIVE","FEBRUARY 2017","FOR REPORTING PURPOSE."
"GERMANY","DE","STUC","XSTU","S","BOERSE STUTTGART - REGULIERTER MARKT - TECHNICAL PLATFORM 2","","STUTTGART","WWW.BOERSE-STUTTGART.DE","FEBRUARY 2017","ACTIVE","FEBRUARY 2017","FOR REPORTING PURPOSE."
"GERMANY","DE","STUD","XSTU","S","BOERSE STUTTGART - FREIVERKEHR - TECHNICAL PLATFORM 2","","STUTTGART","WWW.BOERSE-STUTTGART.DE","FEBRUARY 2017","ACTIVE","FEBRUARY 2017","FOR REPORTING PURPOSE."
"UNITED KINGDOM","GB","XRSP","PEEL","S","PEEL HUNT RETAIL","","LONDON","WWW.PEELHUNT.COM","FEBRUARY 2014","ACTIVE","FEBRUARY 2014","ELECTRONIC TRADING PLATFORM FOR EQUITIES"
"UNITED KINGDOM","GB","PEEL","PEEL","O","PEEL HUNT LLP UK","","LONDON","WWW.PEELHUNT.COM","FEBRUARY 2014","ACTIVE","FEBRUARY 2014",""
"UNITED KINGDOM","GB","XPHX","PEEL","S","PEEL HUNT CROSSING","","LONDON","WWW.PEELHUNT.COM","FEBRUARY 2014","ACTIVE","FEBRUARY 2014","ELECTRONIC CROSSING PLATFORM FOR EQUITIES"
"UNITED STATES OF AMERICA","US","JPBX","JPBX","O","JPBX","JPBX","NEW YORK","WWW.JPMORGAN.COM","JANUARY 2017","ACTIVE","JANUARY 2017","J.P. MORGAN ATS"
"UNITED KINGDOM","GB","JPSI","JPSI","O","J.P. MORGAN SECURITIES PLC","","LONDON","WWW.JPMORGAN.COM","JANUARY 2017","ACTIVE","JANUARY 2017","SYSTEMATIC INTERNALISER."
"IRELAND","IE","AREX","AREX","O","AREX - AUTOMATED RECEIVABLES EXCHANGE","AREX","DUBLIN","HTTP://AREX.IO","MAY 2016","ACTIVE","MAY 2016","MARKET FOR ETR (EXCHANGE TRADED RECEIVABLES) ORDER EXECUTION."
"GREECE","GR","HOTC","ASEX","S","HELLENIC EXCHANGE OTC MARKET","","ATHENS","WWW.ATHEXGROUP.GR","NOVEMBER 2016","ACTIVE","AUGUST 2008","THE HELLENIC EXCHANGE OTC MARKET IS THE OVER-THE-COUNTER ELECTRONIC TRADING MARKET FOR ATHENS EXCHANGE."
"GREECE","GR","XADE","ASEX","S","ATHENS EXCHANGE S.A. DERIVATIVES MARKET","ATHEXD","ATHENS","WWW.ATHEXGROUP.GR","NOVEMBER 2016","ACTIVE","NOVEMBER 2007",""
"GREECE","GR","ENAX","ASEX","S","ATHENS EXCHANGE ALTERNATIVE MARKET","ENAX","ATHENS","WWW.ATHEXGROUP.GR","NOVEMBER 2016","ACTIVE","NOVEMBER 2007",""
"GREECE","GR","XATH","ASEX","S","ATHENS EXCHANGE S.A. CASH MARKET","ATHEXC","ATHENS","WWW.ATHEXGROUP.GR","NOVEMBER 2016","ACTIVE","NOVEMBER 2007",""
"AUSTRALIA","AU","CSAU","CSAU","O","CREDIT SUISSE EQUITIES (AUSTRALIA) LIMITED","","SYDNEY","WWW.CREDIT-SUISSE.COM","SEPTEMBER 2015","ACTIVE","SEPTEMBER 2015","REGISTERED BROKER DEALER IN AUSTRALIA"
"AUSTRALIA","AU","CFAU","CSAU","S","CROSSFINDER AUSTRALIA","","SYDNEY","WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML","OCTOBER 2015","ACTIVE","OCTOBER 2015","EQUITIES ALTERNATIVE LIQUIDITY POOL AUSTRALIA"
"UNITED KINGDOM","GB","CSEU","CSEU","O","CREDIT SUISSE (EUROPE)","","LONDON","WWW.CREDIT-SUISSE.COM","SEPTEMBER 2012","ACTIVE","SEPTEMBER 2012",""
"UNITED KINGDOM","GB","CSCF","CSEU","S","CREDIT SUISSE AES CROSSFINDER EUROPE","","LONDON","WWW.CREDIT-SUISSE.COM","AUGUST 2012","ACTIVE","AUGUST 2012",""
"HONG KONG","HK","CSHK","CSHK","O","CREDIT SUISSE SECURITIES (HONG KONG) LIMITED","","HONG KONG","WWW.CREDIT-SUISSE.COM","SEPTEMBER 2015","ACTIVE","SEPTEMBER 2015","REGISTERED BROKER DEALER IN HONG KONG"
"HONG KONG","HK","CFHK","CSHK","S","CROSSFINDER HONG KONG","","HONG KONG","WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML","OCTOBER 2015","ACTIVE","OCTOBER 2015","EQUITIES ALTERNATIVE LIQUIDITY POOL HONG KONG"
"JAPAN","JP","CSJP","CSJP","O","CREDIT SUISSE EQUITIES (JAPAN) LIMITED","","TOKYO","WWW.CREDIT-SUISSE.COM","SEPTEMBER 2015","ACTIVE","SEPTEMBER 2015","REGISTERED BROKER DEALER IN JAPAN"
"JAPAN","JP","CFJP","CSJP","S","CROSSFINDER JAPAN","","TOKYO","WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML","OCTOBER 2015","ACTIVE","OCTOBER 2015","EQUITIES ALTERNATIVE LIQUIDITY POOL JAPAN"
"GERMANY","DE","FICX","FICX","O","FINANCIAL INFORMATION CONTRIBUTORS EXCHANGE","FICONEX","RODGAU","WWW.FICONEX.COM","AUGUST 2016","ACTIVE","AUGUST 2016","GLOBAL, CLOUD BASED PLATFORM FOR CONTRIBUTORS INFORMATION EXCHANGE IN REAL-TIME."
"MAURITIUS","MU","GBOT","GBOT","O","BOURSE AFRICA LIMITED","BAFR","EBENE","WWW.BOURSEAFRICA.COM","DECEMBER 2013","ACTIVE","OCTOBER 2010","MULTI-ASSET CLASS EXCHANGE PROVIDING AN ELECTRONIC PLATFORM FOR TRADING ON COMMODITY DERIVATIVES, CURRENCY DERIVATIVES, EQUITY,  EQUITY DERIVATIVES AND BONDS."
"UNITED KINGDOM","GB","GRIF","GRIF","O","GRIFFIN MARKETS LIMITED","","LONDON","WWW.GRIFFINMARKETS.COM","OCTOBER 2012","ACTIVE","OCTOBER 2012","TRADING VENUE FOR EUROPEAN ENERGY MARKETS."
"SPAIN","ES","IBGH","IBGH","O","IBERIAN GAS HUB","IBGH","BILBAO","WWW.IBERIANGASHUB.COM","APRIL 2015","ACTIVE","APRIL 2015","TRADING PLATFORM FOR THE IBERIAN GAS MARKET."
"UNITED STATES OF AMERICA","US","IEXG","IEXG","O","INVESTORS EXCHANGE","IEX","NEW YORK","WWW.IEXTRADING.COM","SEPTEMBER 2016","ACTIVE","OCTOBER 2013",""
"UNITED KINGDOM","GB","LMEC","LMEC","O","LME CLEAR","LMEC","LONDON","WWW.LME.COM","FEBRUARY 2014","ACTIVE","FEBRUARY 2014","LONDON METAL EXCHANGE CLEARING PLATFORM"
"NORWAY","NO","NEXO","NEXO","O","NOREXECO ASA","NOREXECO","KONGSVINGER","WWW.NOREXECO.COM","NOVEMBER 2016","ACTIVE","JANUARY 2014","FINANCIAL DERIVATIVES, CASH SETTLED FUTURES CONTRACTS. ELECTRONIC TRADING QND CLEARING"
"JAPAN","JP","NMRJ","NMRJ","O","NOMURA SECURITIES CO LTD","NSC","TOKYO","WWW.NOMURA.COM","FEBRUARY 2014","ACTIVE","FEBRUARY 2014","NOMURA JAPAN EQUITY TRADING"
"JAPAN","JP","NXJP","NMRJ","S","NX JAPAN","NXJP","TOKYO","WWW.NOMURA.COM","FEBRUARY 2014","ACTIVE","FEBRUARY 2014","INTERNAL CROSSING PLATFORM FOR NOMURA"
"JAPAN","JP","NXVW","NMRJ","S","NX VWAP","NXVWAP","TOKYO","WWW.NOMURA.COM","OCTOBER 2014","ACTIVE","OCTOBER 2014","INTERNAL VWAP CROSSING PLATFORM FOR NOMURA"
"UNITED KINGDOM","GB","PARX","TRDE","S","PARFX","","LONDON","WWW.PARFX.COM","SEPTEMBER 2013","ACTIVE","SEPTEMBER 2013","ELECTRONIC TRADING PLATFORM FOR SPOT FX"
"UNITED KINGDOM","GB","ELIX","TRDE","S","ELIXIUM","","LONDON","WWW.TRADITION.COM","APRIL 2016","ACTIVE","APRIL 2016","PLATFORM FOR SECURITIES FINANCING TRANSACTIONS."
"UNITED KINGDOM","GB","TRDX","TRDE","S","TRAD-X","TRAD-X","LONDON","WWW.TRADITION.COM","MARCH 2012","ACTIVE","MARCH 2012","TRADITION'S HYBRID TRADING PLATFORM FOR OTC DERIVATIVES AND OTHER FINANCIAL INSTRUMENTS."
"SERBIA (REPUBLIC OF)","RS","XBEL","XBEL","O","BELGRADE STOCK EXCHANGE","BELEX","BELGRADE","WWW.BELEX.RS","DECEMBER 2014","ACTIVE","MAY 2010",""
"BOSNIA AND HERZEGOVINA","BA","BLBF","XBLB","S","BANJA LUKA STOCK EXCHANGE - FREE MARKET","BLSE","BANJA LUKA","WWW.BLBERZA.COM","MARCH 2013","ACTIVE","MARCH 2013",""
"BOSNIA AND HERZEGOVINA","BA","XBLB","XBLB","O","BANJA LUKA STOCK EXCHANGE","","BANJA LUKA","WWW.BLBERZA.COM","OCTOBER 2005","ACTIVE","OCTOBER 2005",""
"ITALY","IT","XMOT","XMIL","S","EXTRAMOT","","MILANO","WWW.BORSAITALIANA.IT","JULY 2009","ACTIVE","JULY 2009","MTF OF BONDS MANAGED AND ORGANISED BY BORSA ITALIANA."
"ITALY","IT","MOTX","XMIL","S","ELECTRONIC BOND MARKET","MOT","MILANO","WWW.BORSAITALIANA.IT","SEPTEMBER 2007","ACTIVE","SEPTEMBER 2007",""
"GERMANY","DE","MUNB","XMUN","S","BOERSE MUENCHEN - FREIVERKEHR","","MUENCHEN","WWW.BOERSE-MUENCHEN.DE","FEBRUARY 2008","ACTIVE","FEBRUARY 2008",""
"GERMANY","DE","MUNA","XMUN","S","BOERSE MUENCHEN - REGULIERTER MARKT","","MUENCHEN","WWW.BOERSE-MUENCHEN.DE","FEBRUARY 2008","ACTIVE","FEBRUARY 2008",""
"GERMANY","DE","XMUN","XMUN","O","BOERSE MUENCHEN","","MUENCHEN","WWW.BOERSE-MUENCHEN.DE","SEPTEMBER 2007","ACTIVE","SEPTEMBER 2007",""
"THE NETHERLANDS","NL","XNXC","XNXC","O","NXCHANGE","","AMSTERDAM","WWW.NXCHANGE.COM","MAY 2016","ACTIVE","MAY 2016","REGULATED MARKET, TRADING PLATFORM NXCHANGE."
"SWEDEN","SE","XOPV","XSTO","S","OTC PUBLICATION VENUE","","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","DECEMBER 2014","ACTIVE","NOVEMBER 2007",""
"LUXEMBOURG","LU","XVES","XVES","O","VESTIMA","","LUXEMBOURG","WWW.CLEARSTREAM.COM","DECEMBER 2014","ACTIVE","JUNE 2005",""
"GERMANY","DE","360T","360T","O","360T","","FRANKFURT","WWW.360T.COM","SEPTEMBER 2007","ACTIVE","SEPTEMBER 2007",""
"UNITED STATES OF AMERICA","US","AATS","AATS","O","ASSENT ATS","","JERSEY CITY","WWW.SUNGARD.COM","OCTOBER 2011","ACTIVE","OCTOBER 2011","ASSENT ATS IS A US EQUITY DARK POOL OPERATED BY ASSENT, LLC - A SUBSIDIARY OF SUNGARD."
"INDIA","IN","ACEX","ACEX","O","ACE DERIVATIVES & COMMODITY EXCHANGE LTD","","MUMBAI","WWW.ACEINDIA.COM","APRIL 2011","ACTIVE","APRIL 2011","DERIVATIVES EXCHANGE FOR COMMODITIES TRADING IN INDIA."
"UNITED KINGDOM","GB","AFDL","AFDL","O","ABIDE FINANCIAL DRSP LIMITED APA","AFDLAPA","LONDON","WWW.ABIDE-FINANCIAL.COM","MARCH 2017","ACTIVE","MARCH 2017",""
"THAILAND","TH","AFET","AFET","O","AGRICULTURAL FUTURES EXCHANGE OF THAILAND","","BANGKOK","WWW.AFET.OR.TH","JANUARY 2008","ACTIVE","JANUARY 2008",""
"THE NETHERLANDS","NL","AFSE","AFSE","O","AFS E-VENUES B.V.","","AMSTERDAM","WWW.AFSBLUE.NL","MARCH 2020","ACTIVE","MARCH 2020",""
"UNITED STATES OF AMERICA","US","AQUA","AQUA","O","AQUA EQUITIES L.P.","","NEW YORK","WWW.AQUAEQUITIES.COM","SEPTEMBER 2008","ACTIVE","SEPTEMBER 2008","REGISTERED MARKET FOR BLOCK EQUITIES"
"GREECE","GR","ASEX","ASEX","O","ATHENS STOCK EXCHANGE","ASE","ATHENS","WWW.ASE.GR","JULY 2012","ACTIVE","JULY 2012",""
"GREECE","GR","XIPO","ASEX","S","HELEX ELECTRONIC BOOK BUILDING","EBB","ATHENS","WWW.ASE.GR","JUNE 2014","ACTIVE","JUNE 2014","EBB IS A PRIMARY MARKET (IPO MARKET)."
"AUSTRALIA","AU","AWBX","AWBX","O","AUSTRALIAN WHEAT BOARD","AWB","MELBOURNE","WWW.AWB.COM.AU","SEPTEMBER 2006","ACTIVE","SEPTEMBER 2006",""
"AUSTRALIA","AU","AWEX","AWEX","O","AUSTRALIAN WOOL EXCHANGE","AWEX","LANE COVE","WWW.AWEX.COM.AU","SEPTEMBER 2006","ACTIVE","SEPTEMBER 2006",""
"ARGENTINA","AR","BACE","BACE","O","BOLSA DE CEREALES DE BUENOS AIRES","","BUENOS AIRES","WWW.BOLCEREALES.COM.AR","JANUARY 2011","ACTIVE","JANUARY 2011","COMMODITY EXCHANGE."
"UNITED STATES OF AMERICA","US","MLCO","BAML","S","BANK OF AMERICA - MERRILL LYNCH OTC","","NEW YORK","HTTP://CORP.BANKOFAMERICA.COM/BUSINESS/CI/TRADER-INSTINCT","APRIL 2015","ACTIVE","APRIL 2015","USED FOR HIGH TOUCH AND 'DIRECT TO CAPITAL' EXECUTIONS"
"UNITED STATES OF AMERICA","US","MLVX","BAML","S","BANK OF AMERICA - MERRILL LYNCH VWAP CROSS","","NEW YORK","HTTP://CORP.BANKOFAMERICA.COM/BUSINESS/CI/TRADER-INSTINCT","FEBRUARY 2015","ACTIVE","FEBRUARY 2015","REGISTERED ATS (ATS 1)"
"UNITED STATES OF AMERICA","US","BAML","BAML","O","BANK OF AMERICA - MERRILL LYNCH INSTINCT X ATS","MLIX","NEW YORK","HTTP://CORP.BANKOFAMERICA.COM/BUSINESS/CI/TRADER-INSTINCT","FEBRUARY 2015","ACTIVE","OCTOBER 2010","REGISTERED ATS (ATS 2)"
"UNITED KINGDOM","GB","BAPA","BAPA","O","BLOOMBERG - APA","","LONDON","WWW.BLOOMBERG.COM","JULY 2017","ACTIVE","JULY 2017","BLOOMBERG APPROVED PUBLICATION ARRANGEMENT."
"LITHUANIA","LT","BAPX","BAPX","O","BALTPOOL","","VILNIUS","WWW.BALTPOOL.LT","MARCH 2010","ACTIVE","MARCH 2010","BALTPOOL UAB IS THE ELECTRICITY MARKET OPERATOR OF LITHUANIA."
"UNITED STATES OF AMERICA","US","BCDX","BARX","S","BARCLAYS DIRECT EX ATS","BCDX","NEW YORK","HTTP://REALIZATIONS.BARCLAYS.COM/GLOBAL-MARKETS/EQUITIES","AUGUST 2014","ACTIVE","AUGUST 2014","REGISTERED ATS."
"UNITED STATES OF AMERICA","US","BARL","BARX","S","BARCLAYS LIQUID MARKETS","","NEW YORK","WWW.BARCAP.COM","MARCH 2013","ACTIVE","MARCH 2013",""
"UNITED STATES OF AMERICA","US","BARX","BARX","O","BARCLAYS ATS","","NEW YORK","WWW.BARX.COM/EQUITIES/LIQUIDITYCROSSING.HTML","MARCH 2013","ACTIVE","JANUARY 2010","REGISTERED ATS."
"UNITED STATES OF AMERICA","US","BARD","BARX","S","BARCLAYS FX - TRADING","BCAP LX","NEW YORK","WWW.BARX.COM/FX/INDEX.HTML","AUGUST 2012","ACTIVE","MAY 2011",""
"UNITED STATES OF AMERICA","US","BBSF","BBSF","O","BLOOMBERG SEF LLC","","NEW YORK","WWW.BLOOMBERGSEF.COM","JULY 2014","ACTIVE","JULY 2014","ELECTRONIC TRADING PLATFORM FOR REGULATED OTC DERIVATIVES TRANSACTIONS"
"ARGENTINA","AR","BCFS","BCFS","O","BOLSA DE COMERCIO DE SANTA FE","","SANTA FE","WWW.BCSF.COM.AR","NOVEMBER 2007","ACTIVE","NOVEMBER 2007",""
"ARGENTINA","AR","XMVL","BCFS","S","MERCADO DE VALORES DEL LITORAL S.A.","","SANTA FE","WWW.MVL.COM.AR","JANUARY 2011","ACTIVE","JANUARY 2011",""
"BRAZIL","BR","BCMM","BCMM","O","BOLSA DE CEREAIS E MERCADORIAS DE MARINGÁ","","MARINGA","WWW.BCMM.COM.BR","MARCH 2013","ACTIVE","DECEMBER 2010","COMMODITIES MARKET."
"BELARUS","BY","BCSE","BCSE","O","BELARUS CURRENCY AND STOCK EXCHANGE","BCSE","MINSK","WWW.BCSE.BY","AUGUST 2006","ACTIVE","AUGUST 2006",""
"UNITED KINGDOM","GB","CHIO","BCXE","S","CBOE EUROPE - CXE OFF-BOOK","CXE OFF-BOOK","LONDON","WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/","DECEMBER 2017","ACTIVE","APRIL 2013","CBOE EUROPE - CXE - OFF-BOOK TRADE REPORTS."
"UNITED KINGDOM","GB","BATP","BCXE","S","CBOE EUROPE - BXE PERIODIC","BXE PERIODIC","LONDON","WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/","DECEMBER 2017","ACTIVE","JULY 2015","TO BE USED FOR EXECUTIONS RESULTING FROM CBOE BXE AUCTIONS BOOK."
"UNITED KINGDOM","GB","CHID","BCXE","S","CBOE EUROPE - CXE DARK ORDER BOOK","CXE DARK","LONDON","WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/","DECEMBER 2017","ACTIVE","JANUARY 2013","TO BE USED FOR REPORTING DARK BOOK EXECUTIONS."
"UNITED KINGDOM","GB","BOTC","BCXE","S","OFF EXCHANGE IDENTIFIER FOR OTC TRADES REPORTED TO CBOE EUROPE","CBOE OFF EXCHANGE","LONDON","WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/","DECEMBER 2017","ACTIVE","AUGUST 2013","OFF EXCHANGE IDENTIFIER FOR OTC TRADES REPORTED TO CBOE EUROPE."
